Fighter 0 KD,Fighter 1 KD,Fighter 0 Sig. str.,Fighter 1 Sig. str.,Fighter 0 Sig. str. %,Fighter 1 Sig. str. %,Fighter 0 Total str.,Fighter 1 Total str.,Fighter 0 Td,Fighter 1 Td,Fighter 0 Td %,Fighter 1 Td %,Fighter 0 Sub. att,Fighter 1 Sub. att,Fighter 0 Rev.,Fighter 1 Rev.,Fighter 0 Ctrl,Fighter 1 Ctrl,Fighter 0 Name,Fighter 1 Name,Fighter 0 Head,Fighter 1 Head,Fighter 0 Body,Fighter 1 Body,Fighter 0 Leg,Fighter 1 Leg,Fighter 0 Distance,Fighter 1 Distance,Fighter 0 Clinch,Fighter 1 Clinch,Fighter 0 Ground,Fighter 1 Ground,Winner,Method
0,2,6,15,31.0,62.0,6,77,0,1,,50.0,1,0,0,0,1.0,251.0,Zhang Tiequan,Issei Tamura,3,15,0,0,3,0,6,7,0,0,0,8,1,KO/TKO  Punch
0,1,29,62,25.0,50.0,63,78,0,2,0.0,25.0,0,0,0,0,68.0,102.0,Diego Sanchez,Jake Ellenberger,17,44,9,10,3,8,27,51,0,7,2,4,1,U-DEC
1,0,47,51,58.0,68.0,82,51,1,0,100.0,,0,0,0,0,55.0,6.0,Stefan Struve,Dave Herman,26,16,5,13,16,22,39,51,0,0,8,0,0,KO/TKO  Punches
1,0,55,62,65.0,63.0,75,78,0,2,0.0,33.0,0,0,0,0,148.0,319.0,Aaron Simpson,Ronny Markes,34,28,11,4,10,30,24,36,13,14,18,12,1,S-DEC
1,0,8,7,47.0,38.0,10,7,0,0,,,0,0,0,0,4.0,0.0,Stipe Miocic,Philip De Fries,8,7,0,0,0,0,5,6,0,1,3,0,0,KO/TKO  Punch
0,0,85,11,74.0,33.0,154,19,3,0,42.0,,5,1,0,0,742.0,0.0,TJ Dillashaw,Walel Watson,76,10,5,1,4,0,9,7,0,0,76,4,0,U-DEC
0,0,25,31,71.0,56.0,33,37,1,0,100.0,,2,3,0,0,129.0,13.0,Ivan Menjivar,John Albert,21,17,4,12,0,2,4,17,0,13,21,1,0,SUB  Rear Naked Choke
0,0,18,7,64.0,43.0,18,7,1,0,100.0,,0,0,0,0,7.0,0.0,Jonathan Brookins,Vagner Rocha,13,4,4,2,1,1,9,7,0,0,9,0,0,KO/TKO  Punches
0,0,38,50,33.0,45.0,39,66,0,4,,26.0,0,0,0,0,1.0,254.0,Anton Kuivanen,Justin Salas,16,24,19,13,3,13,29,32,9,8,0,10,1,U-DEC
0,0,83,28,48.0,41.0,98,30,0,0,,0.0,0,0,0,1,59.0,9.0,Tim Means,Bernardo Magalhaes,49,15,31,5,3,8,46,28,21,0,16,0,0,U-DEC
0,0,105,151,42.0,47.0,117,159,1,0,33.0,,0,0,0,0,104.0,4.0,Nick Diaz,Carlos Condit,57,52,42,31,6,68,103,150,1,1,1,0,1,U-DEC
0,0,26,91,37.0,66.0,55,98,0,0,,0.0,1,0,0,0,164.0,64.0,Roy Nelson,Fabricio Werdum,18,47,5,24,3,20,21,78,4,13,1,0,1,U-DEC
0,0,33,41,34.0,34.0,47,62,2,1,66.0,20.0,0,0,0,0,157.0,158.0,Josh Koscheck,Mike Pierce,22,30,11,8,0,3,21,32,11,9,1,0,0,S-DEC
0,0,104,73,34.0,35.0,129,82,0,0,,0.0,0,0,0,0,115.0,11.0,Renan Barao,Scott Jorgensen,68,52,16,14,20,7,102,72,2,1,0,0,0,U-DEC
0,0,28,16,49.0,44.0,53,35,2,0,50.0,,2,0,0,1,83.0,179.0,Ed Herman,Clifford Starks,10,16,14,0,4,0,13,13,15,3,0,0,0,SUB  Rear Naked Choke
0,0,11,11,44.0,34.0,15,11,1,0,33.0,,3,0,0,0,89.0,7.0,Dustin Poirier,Max Holloway,6,8,0,2,5,1,7,11,2,0,2,0,0,SUB  Armbar
0,1,55,41,61.0,50.0,76,53,1,0,100.0,,7,0,0,0,364.0,140.0,Alex Caceres,Edwin Figueroa,35,24,13,9,7,8,52,26,2,5,1,10,1,S-DEC
1,0,48,20,67.0,24.0,48,24,1,0,33.0,,0,0,0,0,81.0,70.0,Matt Brown,Chris Cope,24,8,15,5,9,7,35,16,9,4,4,0,0,KO/TKO  Punches
0,0,74,67,46.0,39.0,112,70,2,0,66.0,0.0,0,0,0,0,140.0,0.0,Matthew Riddle,Henry Martinez,30,50,30,3,14,14,63,67,1,0,10,0,0,S-DEC
0,1,36,30,50.0,48.0,61,68,6,0,37.0,,2,0,0,1,384.0,223.0,Rafael Natal,Michael Kuiper,25,24,5,3,6,3,24,8,11,4,1,18,0,U-DEC
0,1,8,22,36.0,57.0,8,22,0,0,,,0,0,0,0,0.0,1.0,Dan Stittgen,Stephen Thompson,0,9,1,7,7,6,8,20,0,0,0,2,1,KO/TKO  Kick
0,0,62,51,38.0,25.0,106,61,3,2,75.0,22.0,0,0,1,0,426.0,127.0,Rashad Evans,Phil Davis,56,21,5,17,1,13,34,37,14,14,14,0,0,U-DEC
0,0,40,30,41.0,34.0,135,102,4,1,57.0,33.0,0,0,0,0,451.0,252.0,Chael Sonnen,Michael Bisping,24,17,12,11,4,2,14,14,15,14,11,2,0,U-DEC
0,0,51,58,30.0,34.0,60,68,0,4,0.0,66.0,0,0,0,0,0.0,98.0,Demian Maia,Chris Weidman,35,43,14,10,2,5,39,49,12,7,0,2,1,U-DEC
0,0,68,39,70.0,51.0,100,57,2,2,100.0,25.0,1,0,0,0,291.0,60.0,Evan Dunham,Nik Lentz,65,28,3,8,0,3,42,25,17,14,9,0,0,KO/TKO
0,0,21,31,56.0,72.0,58,85,6,0,60.0,,0,0,0,1,648.0,3.0,Mike Russow,Jon Olav Einemo,16,18,5,9,0,4,12,17,0,12,9,2,0,U-DEC
1,0,43,35,65.0,35.0,50,44,2,0,100.0,0.0,0,0,0,0,69.0,7.0,Cub Swanson,George Roop,24,15,9,12,10,8,28,28,5,6,10,1,0,KO/TKO  Punch
0,0,6,2,50.0,50.0,7,3,1,0,100.0,,2,0,0,0,35.0,6.0,Charles Oliveira,Eric Wisely,2,0,1,1,3,1,3,2,0,0,3,0,0,SUB  Other - Lock
0,0,64,56,47.0,60.0,77,72,1,1,100.0,8.0,0,0,1,0,265.0,233.0,Michael Johnson,Shane Roller,44,49,5,6,15,1,42,26,19,5,3,25,0,U-DEC
0,1,22,65,30.0,70.0,36,66,0,0,0.0,,0,0,0,0,4.0,65.0,Joey Beltran,Lavar Johnson,11,49,7,10,4,6,19,51,3,14,0,0,1,KO/TKO  Punches
0,0,44,30,34.0,23.0,44,31,0,0,0.0,,2,0,0,0,6.0,0.0,Chris Camozzi,Dustin Jacoby,24,16,4,7,16,7,42,29,2,1,0,0,0,SUB  Guillotine Choke
0,0,16,4,61.0,33.0,21,5,0,1,,33.0,0,1,0,0,1.0,59.0,Melvin Guillard,Jim Miller,12,2,4,2,0,0,7,4,4,0,5,0,1,SUB  Rear Naked Choke
0,0,24,5,52.0,25.0,30,6,0,1,,33.0,0,1,0,0,10.0,69.0,Duane Ludwig,Josh Neer,11,3,12,2,1,0,14,5,10,0,0,0,1,SUB  Guillotine Choke
0,0,85,68,55.0,40.0,122,105,1,0,33.0,0.0,0,0,0,0,134.0,183.0,Mike Easton,Jared Papazian,37,43,30,16,18,9,60,55,25,13,0,0,0,M-DEC
1,0,12,3,92.0,15.0,12,5,0,2,,66.0,0,1,0,0,25.0,81.0,Pat Barry,Christian Morecraft,10,3,0,0,2,0,8,2,0,0,4,1,0,KO/TKO  Punch
0,0,6,6,35.0,66.0,34,47,0,2,,40.0,0,0,1,0,58.0,278.0,Jorge Rivera,Eric Schafer,6,3,0,1,0,2,0,1,0,0,6,5,0,KO/TKO  Punches
0,1,13,35,29.0,45.0,18,59,0,3,0.0,33.0,0,1,0,0,5.0,358.0,Kamal Shalorus,Khabib Nurmagomedov,9,32,2,3,2,0,11,15,2,3,0,17,1,SUB  Rear Naked Choke
0,0,24,3,92.0,27.0,156,54,2,0,40.0,0.0,0,3,0,0,788.0,19.0,Charlie Brenneman,Daniel Roberts,8,2,13,1,3,0,4,3,1,0,19,0,0,U-DEC
0,0,6,7,46.0,33.0,26,9,1,2,25.0,66.0,1,0,0,0,67.0,80.0,Fabricio Camoes,Tommy Hayden,5,5,0,1,1,1,2,6,0,1,4,0,0,SUB  Rear Naked Choke
0,0,19,4,79.0,57.0,38,4,1,0,100.0,,1,0,0,0,45.0,0.0,Daniel Pineda,Pat Schilling,16,3,1,0,2,1,8,4,0,0,11,0,0,SUB  Rear Naked Choke
0,1,3,11,75.0,47.0,3,11,0,0,,,0,0,0,0,0.0,1.0,Joseph Sandoval,Nick Denis,3,11,0,0,0,0,3,7,0,4,0,0,1,KO/TKO  Elbows
1,0,11,13,47.0,56.0,15,18,0,0,,0.0,0,0,0,0,2.0,55.0,Jose Aldo,Chad Mendes,6,1,1,1,4,11,7,9,1,4,3,0,0,KO/TKO  Knee
0,0,14,4,48.0,25.0,37,14,0,2,,25.0,1,0,0,0,72.0,132.0,Vitor Belfort,Anthony Johnson,14,3,0,1,0,0,2,3,1,0,11,1,0,SUB  Rear Naked Choke
0,0,4,0,50.0,0.0,4,0,0,0,0.0,,1,0,0,0,1.0,2.0,Rousimar Palhares,Mike Massenzio,0,0,0,0,4,0,4,0,0,0,0,0,0,SUB  Heel Hook
0,0,8,0,80.0,,12,0,0,0,,0.0,0,0,0,0,4.0,0.0,Erick Silva,Carlo Prater,7,0,1,0,0,0,1,0,0,0,7,0,1,DQ
1,0,47,26,36.0,24.0,47,26,0,2,,33.0,0,0,0,0,1.0,16.0,Edson Barboza,Terry Etim,14,15,10,3,23,8,43,24,4,2,0,0,0,KO/TKO  Kick
0,0,50,45,39.0,26.0,57,52,2,0,18.0,,0,0,0,0,144.0,21.0,Thiago Tavares,Sam Stout,22,18,24,22,4,5,49,40,1,5,0,0,0,U-DEC
0,0,2,0,28.0,0.0,4,0,2,0,100.0,,1,0,0,0,81.0,0.0,Gabriel Gonzaga,Ednaldo Oliveira,0,0,2,0,0,0,1,0,0,0,1,0,0,SUB  Rear Naked Choke
0,0,60,24,43.0,50.0,101,74,0,1,,25.0,2,0,0,1,259.0,171.0,Iuri Alcantara,Michihiro Omigawa,46,20,13,4,1,0,44,23,2,1,14,0,0,U-DEC
0,1,2,11,25.0,45.0,4,14,0,0,,,0,0,0,0,0.0,3.0,Ricardo Funch,Mike Pyle,1,6,0,3,1,2,2,6,0,2,0,3,1,KO/TKO  Knees
0,0,53,37,43.0,24.0,72,65,0,0,,0.0,0,0,0,0,167.0,138.0,Felipe Arantes,Antonio Carvalho,36,21,9,8,8,8,47,30,2,4,4,3,0,U-DEC
0,1,6,19,33.0,79.0,8,20,0,0,0.0,,0,0,0,0,0.0,16.0,Brock Lesnar,Alistair Overeem,3,11,1,8,2,0,5,4,1,11,0,4,1,KO/TKO  Kick
0,0,238,96,65.0,52.0,260,104,0,0,0.0,,0,0,0,0,64.0,4.0,Nate Diaz,Donald Cerrone,199,56,37,23,2,17,228,84,10,12,0,0,0,U-DEC
0,1,0,2,0.0,100.0,0,2,0,0,,,0,0,0,0,0.0,2.0,Jon Fitch,Johny Hendricks,0,2,0,0,0,0,0,1,0,0,0,1,1,KO/TKO  Punch
0,1,5,10,62.0,47.0,7,14,0,0,,,0,0,0,0,0.0,4.0,Vladimir Matyushenko,Alexander Gustafsson,4,7,1,1,0,2,5,6,0,0,0,4,1,KO/TKO  Punch
0,0,16,81,38.0,70.0,25,221,0,11,,55.0,0,2,0,0,35.0,711.0,Nam Phan,Jimy Hettes,11,69,4,11,1,1,14,13,1,8,1,60,1,U-DEC
0,0,52,43,58.0,62.0,87,50,1,3,100.0,16.0,0,0,0,0,116.0,339.0,Ross Pearson,Junior Assuncao,28,32,16,8,8,3,39,32,13,10,0,1,0,U-DEC
0,0,44,33,44.0,46.0,67,59,0,6,0.0,33.0,1,0,1,0,19.0,484.0,Anthony Njokuani,Danny Castillo,22,11,15,4,7,18,34,8,10,24,0,1,1,S-DEC
1,0,53,32,42.0,26.0,61,54,2,0,50.0,0.0,0,0,0,0,128.0,129.0,Dong Hyun Kim,Sean Pierson,28,18,5,4,20,10,50,25,2,5,1,2,0,U-DEC
0,0,17,7,48.0,38.0,85,53,3,0,33.0,,2,4,0,0,681.0,75.0,Jacob Volkmann,Efrain Escudero,13,5,3,1,1,1,3,2,1,4,13,1,0,U-DEC
0,0,19,42,33.0,46.0,25,42,2,0,11.0,,0,0,0,0,211.0,55.0,Manvel Gamburyan,Diego Nunes,12,9,3,13,4,20,7,34,9,8,3,0,1,U-DEC
1,0,24,13,45.0,34.0,26,13,1,0,50.0,0.0,1,0,0,0,87.0,0.0,Jon Jones,Lyoto Machida,6,7,6,2,12,4,14,13,7,0,3,0,0,SUB  Guillotine Choke
0,0,6,21,75.0,77.0,7,42,1,0,50.0,0.0,1,1,1,1,73.0,110.0,Frank Mir,Antonio Rodrigo Nogueira,1,16,3,5,2,0,0,6,6,12,0,3,0,SUB  Kimura
0,1,9,54,52.0,60.0,13,80,0,0,0.0,,0,0,0,0,56.0,96.0,Tito Ortiz,Rogerio Nogueira,7,26,2,28,0,0,4,2,5,15,0,37,1,KO/TKO  Punches
0,0,28,23,59.0,58.0,65,53,0,2,0.0,16.0,3,0,0,0,85.0,539.0,Claude Patrick,Brian Ebersole,13,14,14,2,1,7,3,9,25,10,0,4,1,S-DEC
0,1,0,6,0.0,60.0,0,6,0,0,,,0,0,0,0,0.0,3.0,Mark Hominick,Chan Sung Jung,0,6,0,0,0,0,0,1,0,0,0,5,1,KO/TKO  Punch
0,1,4,21,50.0,67.0,4,21,0,0,,,0,0,0,0,0.0,5.0,Krzysztof Soszynski,Igor Pokrajac,3,20,1,0,0,1,4,7,0,5,0,9,1,KO/TKO  Punches
0,3,9,21,36.0,65.0,9,23,0,1,0.0,100.0,0,1,0,0,5.0,46.0,Jared Hamman,Constantinos Philippou,0,20,2,1,7,0,8,14,1,3,0,4,1,KO/TKO  Punches
0,0,0,20,,62.0,0,40,0,1,,33.0,0,1,0,0,0.0,166.0,John Makdessi,Dennis Hallman,0,20,0,0,0,0,0,0,0,0,0,20,1,SUB  Rear Naked Choke
0,0,47,33,28.0,36.0,60,33,0,2,0.0,33.0,2,0,1,0,76.0,101.0,Walel Watson,Yves Jabouin,21,9,11,5,15,19,41,32,3,1,3,0,1,S-DEC
0,0,46,10,54.0,32.0,102,123,5,0,71.0,,0,3,0,0,701.0,45.0,Mark Bocek,Nik Lentz,23,9,16,1,7,0,12,5,7,4,27,1,0,U-DEC
0,0,17,33,62.0,70.0,42,44,1,0,50.0,0.0,0,0,0,0,244.0,13.0,Rich Attonito,Jake Hecht,13,27,3,3,1,3,4,6,0,1,13,26,1,KO/TKO  Elbows
0,0,17,55,12.0,68.0,25,69,0,1,0.0,16.0,0,0,0,2,16.0,173.0,Mitch Clarke,John Cholish,10,42,2,3,5,10,14,35,3,3,0,17,1,KO/TKO  Punches
0,0,102,27,53.0,22.0,150,38,0,1,,9.0,0,0,0,0,192.0,149.0,Michael Bisping,Jason Miller,86,17,12,8,4,2,65,20,11,4,26,3,0,KO/TKO  Knees
1,1,19,25,48.0,32.0,23,31,1,1,100.0,100.0,1,0,0,0,26.0,61.0,Diego Brandao,Dennis Bermudez,10,22,7,3,2,0,15,11,2,4,2,10,0,SUB  Armbar
0,1,2,7,9.0,29.0,2,8,0,0,,,0,0,0,0,0.0,3.0,TJ Dillashaw,John Dodson,0,6,1,0,1,1,2,5,0,0,0,2,1,KO/TKO  Punches
0,0,61,45,26.0,30.0,62,45,1,0,100.0,0.0,1,0,0,0,10.0,3.0,Tony Ferguson,Yves Edwards,38,28,6,7,17,10,54,45,7,0,0,0,0,U-DEC
0,1,6,82,20.0,58.0,18,155,0,4,0.0,66.0,0,0,0,0,0.0,561.0,Louis Gaudinot,Johnny Bedford,3,50,0,29,3,3,2,10,4,19,0,53,1,KO/TKO  Knees
0,0,88,73,44.0,52.0,99,78,1,0,100.0,0.0,0,0,0,0,42.0,24.0,Marcus Brimage,Stephen Bass,61,39,13,24,14,10,79,59,9,13,0,1,0,U-DEC
0,1,3,21,30.0,61.0,3,36,0,0,,,0,0,0,0,0.0,47.0,Dustin Pague,John Albert,1,19,1,1,1,1,3,7,0,0,0,14,1,KO/TKO  Punches
1,0,36,34,67.0,58.0,86,50,2,0,40.0,0.0,2,0,1,1,88.0,299.0,Roland Delorme,Josh Ferguson,16,25,15,7,5,2,21,27,8,2,7,5,0,SUB  Rear Naked Choke
0,0,72,43,54.0,69.0,133,84,0,4,0.0,66.0,2,0,0,0,23.0,465.0,Steven Siler,Josh Clopton,36,18,30,13,6,12,22,17,50,20,0,6,0,U-DEC
0,0,23,18,43.0,32.0,32,35,3,0,100.0,0.0,1,1,0,0,185.0,55.0,Bryan Caraway,Dustin Neace,13,10,2,4,8,4,22,15,0,0,1,3,0,SUB  Rear Naked Choke
0,1,96,77,49.0,54.0,191,113,5,1,50.0,25.0,1,1,0,2,546.0,265.0,Mauricio Rua,Dan Henderson,80,55,8,16,8,6,43,33,19,27,34,17,1,U-DEC
1,0,43,32,41.0,39.0,51,32,0,0,,0.0,0,0,0,0,13.0,0.0,Wanderlei Silva,Cung Le,31,13,8,12,4,7,30,32,13,0,0,0,0,KO/TKO  Knee
1,0,36,13,59.0,19.0,44,14,1,0,100.0,,1,0,1,0,139.0,0.0,Urijah Faber,Brian Bowles,31,7,3,5,2,1,17,12,1,1,18,0,0,SUB  Guillotine Choke
0,0,61,38,35.0,25.0,73,55,1,3,33.0,33.0,0,1,0,0,37.0,295.0,Rick Story,Martin Kampmann,39,34,22,4,0,0,47,29,14,5,0,4,1,S-DEC
0,0,36,31,48.0,58.0,133,38,4,0,66.0,,1,0,0,0,635.0,58.0,Stephan Bonnar,Kyle Kingsbury,18,15,11,7,7,9,12,19,15,12,9,0,0,U-DEC
1,0,6,1,42.0,7.0,6,1,0,0,,,0,0,0,0,1.0,0.0,Ryan Bader,Jason Brilz,6,1,0,0,0,0,6,1,0,0,0,0,0,KO/TKO  Punch
2,0,12,6,50.0,75.0,12,6,0,0,,,0,0,0,0,7.0,0.0,Michael McDonald,Alex Soto,11,3,1,1,0,2,6,6,0,0,6,0,0,KO/TKO  Punches
0,0,2,3,28.0,50.0,2,3,0,1,,100.0,0,1,0,0,0.0,87.0,Tom Lawlor,Chris Weidman,2,2,0,1,0,0,2,3,0,0,0,0,1,SUB  D'Arce Choke
0,0,56,25,43.0,26.0,64,39,2,0,50.0,0.0,0,0,0,0,103.0,121.0,Gleison Tibau,Rafael Dos Anjos,45,13,10,6,1,6,53,18,3,7,0,0,0,S-DEC
0,0,64,31,52.0,44.0,150,41,0,1,0.0,33.0,0,0,0,0,203.0,185.0,Miguel Torres,Nick Pace,23,7,20,14,21,10,41,17,23,13,0,1,0,U-DEC
0,0,19,17,55.0,34.0,28,22,1,1,100.0,20.0,0,1,1,0,56.0,163.0,Matt Brown,Seth Baczynski,4,14,13,3,2,0,8,8,11,7,0,2,1,SUB  Guillotine Choke
0,0,22,3,64.0,75.0,45,21,3,0,100.0,,0,0,0,0,276.0,0.0,Danny Castillo,Shamar Bailey,17,3,4,0,1,0,2,0,0,1,20,2,0,KO/TKO  Punches
0,1,7,8,50.0,61.0,7,12,0,0,0.0,,0,0,0,0,0.0,8.0,Cain Velasquez,Junior Dos Santos,3,6,0,2,4,0,7,4,0,0,0,4,1,KO/TKO  Punch
0,1,11,40,27.0,44.0,35,102,2,2,22.0,28.0,4,0,0,0,169.0,447.0,Clay Guida,Benson Henderson,4,16,5,23,2,1,6,7,5,21,0,12,1,U-DEC
0,0,17,14,36.0,41.0,31,24,1,0,100.0,0.0,1,1,0,0,175.0,0.0,Dustin Poirier,Pablo Garza,14,1,1,5,2,8,9,13,3,1,5,0,0,SUB  D'Arce Choke
0,0,17,9,39.0,30.0,20,17,1,2,100.0,50.0,1,1,0,0,42.0,174.0,Cub Swanson,Ricardo Lamas,10,2,2,6,5,1,15,3,0,0,2,6,1,SUB  Arm Triangle
1,0,6,6,30.0,28.0,6,6,0,0,,,0,0,0,0,2.0,0.0,DaMarques Johnson,Clay Harvison,6,2,0,0,0,4,5,6,0,0,1,0,0,KO/TKO  Punch
0,0,15,15,53.0,83.0,27,84,1,2,25.0,66.0,0,1,1,1,250.0,348.0,Norifumi Yamamoto,Darren Uyenoyama,7,7,6,6,2,2,10,5,3,3,2,7,1,U-DEC
0,2,50,39,54.0,39.0,65,65,1,0,20.0,,0,0,0,0,271.0,24.0,Mackens Semerzier,Robert Peralta,12,23,19,9,19,7,33,20,11,6,6,13,-1,Overturned
0,0,102,24,58.0,41.0,110,28,0,2,,50.0,1,0,0,0,51.0,116.0,Alex Caceres,Cole Escovedo,59,8,31,11,12,5,93,24,6,0,3,0,0,U-DEC
0,0,75,63,52.0,43.0,133,69,0,0,0.0,0.0,0,0,0,0,36.0,63.0,Mike Pierce,Paul Bradley,51,46,14,10,10,7,59,51,13,12,3,0,0,S-DEC
0,0,59,19,59.0,48.0,256,48,0,1,,10.0,0,0,0,0,52.0,412.0,Aaron Rosa,Matt Lucas,25,19,29,0,5,0,18,14,41,4,0,1,0,M-DEC
0,0,12,39,34.0,52.0,61,55,2,5,100.0,55.0,2,0,0,0,86.0,376.0,Chris Leben,Mark Munoz,8,22,3,16,1,1,4,5,6,5,2,29,1,KO/TKO
0,1,10,37,17.0,37.0,10,38,0,0,,0.0,0,1,0,0,0.0,46.0,Brad Pickett,Renan Barao,9,29,1,3,0,5,10,33,0,0,0,4,1,SUB  Rear Naked Choke
1,0,25,14,55.0,36.0,30,15,0,0,,,1,0,0,0,31.0,40.0,Thiago Alves,Papy Abedi,17,9,3,4,5,1,12,9,1,5,12,0,0,SUB  Rear Naked Choke
0,0,17,17,45.0,44.0,27,20,0,2,,33.0,0,3,0,0,15.0,245.0,Cyrille Diabate,Anthony Perosh,9,17,8,0,0,0,13,2,0,0,4,15,1,SUB  Rear Naked Choke
0,0,5,0,83.0,0.0,5,0,0,0,,,1,0,0,0,0.0,8.0,Terry Etim,Edward Faaloloto,3,0,1,0,1,0,5,0,0,0,0,0,0,SUB  Guillotine Choke
0,1,27,28,71.0,43.0,70,45,6,0,66.0,0.0,2,1,1,0,556.0,116.0,John Maguire,Justin Edwards,18,13,6,12,3,3,9,11,9,12,9,5,0,U-DEC
0,0,29,14,72.0,60.0,102,41,0,3,,60.0,2,0,1,0,161.0,659.0,Rob Broughton,Philip De Fries,15,13,11,1,3,0,4,6,4,0,21,8,1,U-DEC
0,0,25,32,42.0,27.0,56,40,4,2,40.0,66.0,3,0,1,0,488.0,50.0,Michihiro Omigawa,Jason Young,20,23,2,3,3,6,8,24,5,7,12,1,0,U-DEC
0,2,1,11,10.0,68.0,1,11,0,0,0.0,,0,0,0,0,0.0,7.0,Chris Cope,Che Mills,0,9,0,0,1,2,1,6,0,2,0,3,1,KO/TKO  Knee
0,0,52,29,58.0,51.0,79,101,2,4,66.0,44.0,1,2,0,0,381.0,337.0,Chris Cariaso,Vaughan Lee,35,10,14,9,3,10,21,11,17,15,14,3,0,S-DEC
0,0,88,178,53.0,50.0,107,257,1,0,25.0,,0,0,0,0,87.0,203.0,BJ Penn,Nick Diaz,76,136,12,39,0,3,71,150,15,28,2,0,1,U-DEC
0,0,44,21,34.0,38.0,70,22,2,0,100.0,,0,0,0,0,330.0,2.0,Cheick Kongo,Matt Mitrione,23,15,7,2,14,4,26,20,6,1,12,0,0,U-DEC
0,0,30,32,50.0,42.0,37,70,0,2,0.0,100.0,0,0,0,0,26.0,255.0,Mirko Filipovic,Roy Nelson,23,28,7,4,0,0,14,11,16,3,0,18,1,KO/TKO  Punches
0,0,42,41,40.0,32.0,84,67,5,0,100.0,0.0,0,1,0,0,467.0,38.0,Scott Jorgensen,Jeff Curran,27,22,6,13,9,6,24,31,11,6,7,4,0,U-DEC
0,0,24,35,48.0,33.0,58,90,2,2,28.0,100.0,0,0,0,0,411.0,213.0,Hatsu Hioki,George Roop,13,20,6,11,5,4,11,22,6,9,7,4,0,S-DEC
0,2,12,9,57.0,39.0,14,9,0,0,0.0,,0,1,0,0,38.0,10.0,Dennis Siver,Donald Cerrone,6,5,3,2,3,2,10,7,2,1,0,1,1,SUB  Rear Naked Choke
0,1,6,17,28.0,25.0,6,17,0,0,,,0,0,0,0,0.0,0.0,Tyson Griffin,Bart Palaszewski,1,16,1,0,4,1,6,17,0,0,0,0,1,KO/TKO  Punches
0,1,33,21,50.0,38.0,55,79,1,1,50.0,33.0,0,2,0,0,430.0,130.0,Brandon Vera,Eliot Marshall,8,13,6,8,19,0,18,8,9,9,6,4,0,U-DEC
0,0,59,6,76.0,22.0,163,22,8,0,57.0,,4,0,0,0,764.0,31.0,Ramsey Nijem,Danny Downes,50,4,4,2,5,0,21,5,7,1,31,0,0,U-DEC
0,1,22,51,46.0,68.0,56,82,0,3,0.0,50.0,1,0,0,0,360.0,284.0,Chris Camozzi,Francis Carmont,9,23,4,20,9,8,13,16,9,23,0,12,1,U-DEC
0,0,18,26,25.0,31.0,35,81,0,3,,100.0,0,0,0,0,0.0,352.0,Dustin Jacoby,Clifford Starks,14,23,4,3,0,0,17,19,1,0,0,7,1,U-DEC
1,1,61,42,34.0,24.0,64,52,0,0,0.0,0.0,0,0,0,0,15.0,16.0,Frankie Edgar,Gray Maynard,39,36,9,4,13,2,57,32,1,8,3,2,0,KO/TKO  Punches
0,0,51,40,44.0,31.0,66,69,0,1,,5.0,0,0,0,0,351.0,367.0,Jose Aldo,Kenny Florian,38,11,5,13,8,16,37,25,8,15,6,0,0,U-DEC
0,0,28,2,73.0,25.0,106,24,4,0,66.0,,1,0,0,0,472.0,18.0,Chael Sonnen,Brian Stann,14,0,14,1,0,1,0,1,6,1,22,0,0,SUB  Arm Triangle
1,0,100,174,26.0,51.0,107,195,0,1,0.0,100.0,0,0,0,0,26.0,93.0,Leonard Garcia,Nam Phan,56,131,19,43,25,0,99,173,1,0,0,1,1,U-DEC
0,0,3,2,50.0,33.0,3,2,0,0,,,0,1,0,0,0.0,19.0,Melvin Guillard,Joe Lauzon,2,2,1,0,0,0,3,2,0,0,0,0,1,SUB  Rear Naked Choke
0,0,24,18,35.0,32.0,95,29,4,0,36.0,0.0,0,0,0,0,553.0,29.0,Demian Maia,Jorge Santiago,16,9,5,2,3,7,10,16,5,2,9,0,0,U-DEC
0,0,21,17,44.0,36.0,89,65,6,3,66.0,37.0,0,0,0,1,411.0,209.0,Anthony Pettis,Jeremy Stephens,9,5,1,5,11,7,16,14,5,2,0,1,0,S-DEC
0,0,52,68,34.0,47.0,80,103,1,4,50.0,57.0,0,0,0,0,56.0,365.0,Joey Beltran,Stipe Miocic,36,38,11,9,5,21,36,44,9,12,7,12,1,U-DEC
0,0,2,27,11.0,55.0,2,175,0,1,,16.0,3,3,0,0,45.0,789.0,Zhang Tiequan,Darren Elkins,2,24,0,3,0,0,2,2,0,0,0,25,1,U-DEC
2,0,58,14,41.0,13.0,63,17,0,0,,,0,0,0,0,30.0,0.0,Aaron Simpson,Eric Schafer,41,13,17,1,0,0,43,11,13,3,2,0,0,U-DEC
0,0,56,78,34.0,47.0,76,80,0,1,,9.0,1,0,0,0,10.0,208.0,Steve Cantwell,Mike Massenzio,21,69,33,7,2,2,38,73,10,5,8,0,1,U-DEC
0,0,60,63,50.0,35.0,146,145,10,1,52.0,16.0,1,0,0,0,761.0,177.0,Dominick Cruz,Demetrious Johnson,26,28,27,24,7,11,30,45,25,18,5,0,0,U-DEC
0,0,30,31,66.0,37.0,30,31,0,0,,,0,1,0,0,24.0,3.0,Pat Barry,Stefan Struve,8,10,4,10,18,11,29,30,0,1,1,0,1,SUB  Triangle Choke
